0.000000000000000000e+00,0.000000000000000000e+00,1.308996938995747039e-01,-3.141592653589793116e+00,2.045307717180854749e-03,1.047197551196597631e+00,1.282447129147859767e-16,-1.047197551196597631e+00,-1.282447129147859767e-16,-6.360216626620569969e+00,-2.509681105642459720e+00,6.901285070211525863e+01,1.103938094298548105e-02,-1.017072651067061628e-01,-1.931079242774693533e-02
0.000000000000000000e+00,1.000000000000000000e+00,1.308996938995747039e-01,-3.141592653589793116e+00,2.045307717180854749e-03,1.047197551196597631e+00,1.282447129147859767e-16,-1.047197551196597631e+00,-1.282447129147859767e-16,-6.349140135680045205e+00,-2.508032081123062973e+00,6.901379569896626265e+01,1.109356253882773022e-02,-1.016621722963185204e-01,-1.927937916097714408e-02
0.000000000000000000e+00,2.000000000000000000e+00,1.308996938995747039e-01,-3.141592653589793116e+00,2.045307717180854749e-03,1.047197551196597631e+00,1.282447129147859767e-16,-1.047197551196597631e+00,-1.282447129147859767e-16,-6.352631936875582142e+00,-2.518675415307251697e+00,6.902051204264989792e+01,1.080351561367016988e-02,-1.017063182693104251e-01,-1.932637049101091492e-02
0.000000000000000000e+00,3.000000000000000000e+00,1.308996938995747039e-01,-3.141592653589793116e+00,2.045307717180854749e-03,1.047197551196597631e+00,1.282447129147859767e-16,-1.047197551196597631e+00,-1.282447129147859767e-16,-6.338726174313705997e+00,-2.546520404214291489e+00,6.901246345484543099e+01,1.043400379901970529e-02,-1.016737342169904967e-01,-1.927126952203006907e-02
0.000000000000000000e+00,4.000000000000000000e+00,1.308996938995747039e-01,-3.141592653589793116e+00,2.045307717180854749e-03,1.047197551196597631e+00,1.282447129147859767e-16,-1.047197551196597631e+00,-1.282447129147859767e-16,-6.374540790664809720e+00,-2.478194820751210337e+00,6.902149484646211874e+01,1.142892860863109830e-02,-1.016906123773768100e-01,-1.921677418625543365e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.308996938995747039e-01,-2.879793265790643542e+00,2.045307717180854749e-03,1.011515159927462326e+00,2.710346702344017533e-01,-1.011515159927462326e+00,-2.710346702344017533e-01,-6.026898001103518254e+00,-2.568215817981249316e+00,6.908807160846114925e+01,1.117370404610569523e-02,-9.806393042651072312e-02,-1.287082247888514039e-02
1.000000000000000000e+00,1.000000000000000000e+00,1.308996938995747039e-01,-2.879793265790643542e+00,2.045307717180854749e-03,1.011515159927462326e+00,2.710346702344017533e-01,-1.011515159927462326e+00,-2.710346702344017533e-01,-6.039867644959201698e+00,-2.521534138111029222e+00,6.908859811966505049e+01,1.147872285433075047e-02,-9.809828510389712042e-02,-1.280015501611789230e-02
1.000000000000000000e+00,2.000000000000000000e+00,1.308996938995747039e-01,-2.879793265790643542e+00,2.045307717180854749e-03,1.011515159927462326e+00,2.710346702344017533e-01,-1.011515159927462326e+00,-2.710346702344017533e-01,-6.024044589501500013e+00,-2.563350256395946047e+00,6.906932374413455022e+01,1.115767858022093453e-02,-9.801164248975313686e-02,-1.285965226952038611e-02
1.000000000000000000e+00,3.000000000000000000e+00,1.308996938995747039e-01,-2.879793265790643542e+00,2.045307717180854749e-03,1.011515159927462326e+00,2.710346702344017533e-01,-1.011515159927462326e+00,-2.710346702344017533e-01,-5.987729291693028699e+00,-2.555890389139101160e+00,6.905310284801215914e+01,1.082412315823508275e-02,-9.799631371875824892e-02,-1.274921093268092595e-02
1.000000000000000000e+00,4.000000000000000000e+00,1.308996938995747039e-01,-2.879793265790643542e+00,2.045307717180854749e-03,1.011515159927462326e+00,2.710346702344017533e-01,-1.011515159927462326e+00,-2.710346702344017533e-01,-6.026643776384332796e+00,-2.544363827731492833e+00,6.907412143825546025e+01,1.099003503680210173e-02,-9.807871234982112885e-02,-1.278761810993228956e-02
