-29.537350836410692,-30.76809079984744,31.125797579608204,0.6232762705663772,0.5418394192173162,-0.563811563815335,-0.007297591329739473
-29.553973960843567,-30.790436013893384,31.08370942020831,0.6225527165925598,0.5426613908651639,-0.5638236367036783,-0.0070453262343473985
-29.55164028963048,-30.798596285426132,31.081619050306745,0.6225685821446284,0.5431307474036551,-0.5633570762429116,-0.006793850028700376
-29.54930661841738,-30.806756556958888,31.07952868040518,0.6225838719719301,0.5435999831180278,-0.5628903784233316,-0.006542369063085531
-29.546972947204278,-30.814916828491636,31.077438310503627,0.6225985860637637,0.5440690976808709,-0.5624235435725861,-0.006290883513516733
-29.544639275991187,-30.823077100024392,31.075347940602054,0.6226127244098302,0.5445380907648194,-0.561956572018381,-0.0060393935560104665
-29.529510911360976,-30.800509123938298,31.1760763135131,0.6232812840391958,0.5447388501057108,-0.5610231140987096,-0.005752529786593177
-29.524806861921558,-30.818002686304474,31.269310378836302,0.6235650206482931,0.5454319891224042,-0.5600365717321255,-0.005445051735218617
-29.556700369209103,-30.909045498487686,31.3298712149585,0.6230485220354546,0.5465389331751935,-0.5595343947717684,-0.005195650156431765
-29.59362685628989,-30.992333667597702,31.398295256345328,0.6226185832287328,0.5473483831741818,-0.5592235654754086,-0.004985084936679049
-29.630553343370682,-31.075621836707725,31.466719297732155,0.6221876768369397,0.5481572960911228,-0.5589125842354725,-0.004774590825066473
-29.667479830451473,-31.15891000581773,31.535143339118985,0.6217558033985695,0.5489656708972994,-0.5586014513821499,-0.0045641680767793
-29.70440631753226,-31.242198174927754,31.603567380505826,0.6213229634533272,0.5497735065646153,-0.5582901672456853,-0.004353816946897195
-29.67662955856246,-31.34260211205378,31.635043023511283,0.6207180383705251,0.5511893268064317,-0.5575684756165478,-0.004103395515806433
-29.617147464693108,-31.45139297240444,31.648413526262004,0.6200252823161492,0.5529014976259337,-0.5566452083558867,-0.0038334353014705686
-29.557334818642573,-31.556305891005,31.66796589987314,0.6193480043612479,0.554596812234499,-0.5557136734159074,-0.0035691079655340865
-29.496079566762127,-31.644294578893295,31.714497381324843,0.6187538174961735,0.556225772880151,-0.5547481605425643,-0.003328857526560262
-29.445630363905202,-31.734546871542705,31.78447071402951,0.618256505375055,0.5579011555734097,-0.5536202061473923,-0.0031403051758564313
-29.396318506560394,-31.82503741044758,31.85691132078229,0.61776500601858,0.5595797939617534,-0.5524745299068257,-0.00295725088848137
-29.347006649215587,-31.915527949352448,31.929351927535066,0.6172686472632831,0.5612565996225276,-0.5513281690114772,-0.0027742639323764693
-29.652839657475372,-31.093239694493175,30.833211929074796,0.6162948030848316,0.5448712688349704,-0.5685463908180872,-0.007142658925398673
-29.69155481556334,-31.13088072074935,30.75432067541115,0.6148100412547552,0.5460614102472342,-0.5690148685922645,-0.006901357261877224
-29.7302699736513,-31.168521747005517,30.67542942174751,0.6133226953257189,0.5472490558631741,-0.5694816785525003,-0.006660333947090036
-29.763162872369552,-31.196864272548527,30.621518090258725,0.6120029789759023,0.5483489203529477,-0.5698463513896352,-0.0063993031103658764
-29.77820967624492,-31.196705504163177,30.644173952361264,0.6112033084812674,0.5491858598927201,-0.5699021716745479,-0.006076324224435183
