8.729366805882754079e+02,2.487333642505220439e+02,1.735566788974173278e+02,1.549302982364702359e+02,1.419058548605437409e+02,1.287072906208942129e+02,1.152067012916524646e+02,1.002992571984850656e+02,8.389493104263961243e+01,6.729693636144831714e+01
7.852828318320648577e+02,2.376756998120520450e+02,1.740610346713582715e+02,1.529354647313448652e+02,1.378604355398504993e+02,1.227128861262306572e+02,1.056085185612210893e+02,8.601243451314927313e+01,6.659243646705708386e+01,5.194444380748848999e+01
8.273422427167682827e+02,2.422873022907446057e+02,1.764585230667023836e+02,1.554192666831465033e+02,1.400139939967499743e+02,1.254521339646294109e+02,1.103182664288813015e+02,9.348121273807385023e+01,7.598388238858269972e+01,6.019174681222358458e+01
8.452737064206349942e+02,2.237324379244766703e+02,1.721684268288076680e+02,1.547219874947442122e+02,1.402745558885127366e+02,1.257278764729883846e+02,1.101955103621136800e+02,9.335705097827631960e+01,7.500024701418482209e+01,5.682903828377783384e+01
8.064693845556131464e+02,2.391300007533197629e+02,1.764134462682870605e+02,1.559023928846782781e+02,1.407467672478270515e+02,1.264332279035942292e+02,1.104913442968635167e+02,9.236387254706734495e+01,7.319773354655725939e+01,5.450263764891327156e+01
