4536,4536,0A,0.245926,-0.654913,0.250352,-0.669278,66.2017,-17.5871,-242.014,66.2017,-17.5871,-242.014,0.0865464
4536,4536,0B,0.385928,0.5946,-0.34361,-0.615989,7.73197,5.53591,-271.057,7.73197,5.53591,-271.057,0.130567
5536,5536,0A,0.0175804,0.68593,-0.0357514,0.726576,66.333,26.9326,-251.894,66.333,26.9326,-251.894,0.0886413
5536,5536,0B,0.386021,0.594511,-0.34386,-0.615878,7.72967,5.53635,-271.066,7.72967,5.53635,-271.066,0.130689
6672,6672,0A,0.11338,-0.56856,0.138604,-0.802916,67.9134,24.9285,-294.504,67.9134,24.9285,-294.504,0.117613
6672,6672,0B,0.385831,0.594653,-0.34363,-0.615987,7.69702,5.58677,-271.092,7.69702,5.58677,-271.092,0.131929
7400,7400,0A,0.116852,-0.588378,-0.00206766,-0.800096,68.39,-14.0217,-292.131,68.39,-14.0217,-292.131,0.151881
7400,7400,0B,0.386065,0.594567,-0.34387,-0.61579,7.71065,5.53549,-271.106,7.71065,5.53549,-271.106,0.132912
8480,8480,0A,0.164292,-0.681307,0.0463092,-0.711817,67.1067,-13.0294,-250.352,67.1067,-13.0294,-250.352,0.106537
8480,8480,0B,0.3861,0.594495,-0.343738,-0.615911,7.69549,5.54658,-271.058,7.69549,5.54658,-271.058,0.129596
9176,9176,0A,0.163633,-0.680433,0.105939,-0.706408,67.1208,-18.7329,-257.182,67.1208,-18.7329,-257.182,0.131597
9176,9176,0B,0.38628,0.594489,-0.343913,-0.615707,7.73608,5.52949,-271.078,7.73608,5.52949,-271.078,0.131002
9688,9688,0A,0.184721,-0.64316,0.116524,-0.733925,-8.44206,-19.6519,-270.318,-8.44206,-19.6519,-270.318,0.210132
9688,9688,0B,0.385975,0.594672,-0.343576,-0.61591,7.70016,5.58362,-271.097,7.70016,5.58362,-271.097,0.127971
10080,10080,0A,0.195543,-0.647173,0.108455,-0.728812,-8.49846,3.60772,-246.971,-8.49846,3.60772,-246.971,0.134475
10080,10080,0B,0.385878,0.594555,-0.343592,-0.616074,7.7028,5.57787,-271.125,7.7028,5.57787,-271.125,0.130039
10472,10472,0A,0.177978,-0.666658,0.08667,-0.718596,-8.38865,25.4953,-272.476,-8.38865,25.4953,-272.476,0.157486
10472,10472,0B,0.385843,0.594431,-0.344032,-0.61597,7.69887,5.57465,-271.093,7.69887,5.57465,-271.093,0.12833
10936,10936,0A,0.177552,-0.67541,0.170051,-0.695256,-7.30925,3.73103,-294.216,-7.30925,3.73103,-294.216,0.129196
10936,10936,0B,0.385999,0.594616,-0.344053,-0.615682,7.72836,5.5225,-271.164,7.72836,5.5225,-271.164,0.129944
11288,11288,0A,0.22082,-0.633847,0.224908,-0.706324,-8.27964,-10.6265,-270.164,-8.27964,-10.6265,-270.164,0.154142
11288,11288,0B,0.385989,0.594706,-0.343526,-0.615895,7.69652,5.55193,-271.108,7.69652,5.55193,-271.108,0.129319
11608,11608,0A,0.227872,-0.640274,0.19039,-0.708431,-8.46718,4.00014,-255.194,-8.46718,4.00014,-255.194,0.14089
11608,11608,0B,0.386004,0.594446,-0.343669,-0.616058,7.70173,5.55167,-271.11,7.70173,5.55167,-271.11,0.129903
12008,12008,0A,0.201896,-0.646811,0.17251,-0.714922,-8.35476,19.1167,-272.334,-8.35476,19.1167,-272.334,0.148331
12008,12008,0B,0.38578,0.594378,-0.344253,-0.615937,7.70736,5.63832,-271.134,7.70736,5.63832,-271.134,0.129188
12360,12360,0A,0.220848,-0.649316,0.2223,-0.692962,-7.56859,3.95661,-286.853,-7.56859,3.95661,-286.853,0.134848
12360,12360,0B,0.385958,0.594626,-0.34405,-0.6157,7.6847,5.52478,-271.117,7.6847,5.52478,-271.117,0.127635
12760,12760,0A,0.242548,-0.631416,0.250638,-0.692578,-8.10078,-3.19743,-270.49,-8.10078,-3.19743,-270.49,0.133737
12760,12760,0B,0.385819,0.594797,-0.343436,-0.615965,7.69864,5.57356,-271.09,7.69864,5.57356,-271.09,0.130193
13376,13376,0A,0.237196,-0.630226,0.242656,-0.698335,-8.21758,4.64728,-263.051,-8.21758,4.64728,-263.051,0.142323
13376,13376,0B,0.386178,0.59424,-0.343892,-0.616023,7.70038,5.58289,-271.108,7.70038,5.58289,-271.108,0.129695
13712,13712,0A,0.23403,-0.63711,0.231012,-0.697104,-8.12293,11.7519,-271.489,-8.12293,11.7519,-271.489,0.132542
13712,13712,0B,0.385563,0.594595,-0.344,-0.616005,7.73028,5.57027,-271.131,7.73028,5.57027,-271.131,0.129629
14136,14136,0A,0.230812,-0.639597,0.22572,-0.697633,-7.94007,4.05721,-279.16,-7.94007,4.05721,-279.16,0.14847
14136,14136,0B,0.385737,0.59484,-0.344004,-0.615658,7.68411,5.58668,-271.169,7.68411,5.58668,-271.169,0.130242
