1592,1592,0A,0.510414,0.572454,-0.532202,-0.358519,-44.4545,-99.9014,-229.292,-44.4545,-99.9014,-229.292,0.0580279
1592,1592,0B,0.0649064,-0.706804,0.0494966,-0.702684,11.6834,-65.964,-233.85,11.6834,-65.964,-233.85,0.0635786
1680,1680,0A,0.512612,0.569304,-0.534885,-0.356398,-44.4179,-99.9726,-229.321,-44.4179,-99.9726,-229.321,0.050785
1680,1680,0B,0.0650252,-0.70679,0.0496172,-0.702679,11.6875,-65.9623,-233.832,11.6875,-65.9623,-233.832,0.0610261
1776,1776,0A,0.512529,0.568546,-0.535514,-0.356785,-44.4188,-100.045,-229.308,-44.4188,-100.045,-229.308,0.0537469
1776,1776,0B,0.0650931,-0.706842,0.049693,-0.702615,11.6591,-65.9524,-233.853,11.6591,-65.9524,-233.853,0.0641752
1864,1864,0A,0.51184,0.570077,-0.534272,-0.357191,-44.4257,-99.9525,-229.245,-44.4257,-99.9525,-229.245,0.0649257
1864,1864,0B,0.0648859,-0.706845,0.0494731,-0.702646,11.6651,-65.984,-233.852,11.6651,-65.984,-233.852,0.0630593
1960,1960,0A,0.511304,0.570135,-0.5348,-0.357076,-44.4152,-99.9971,-229.268,-44.4152,-99.9971,-229.268,0.0532179
1960,1960,0B,0.0649861,-0.706824,0.0496212,-0.702649,11.6729,-65.9748,-233.886,11.6729,-65.9748,-233.886,0.0611895
7960,7960,0A,0.624552,0.152718,-0.680375,-0.351714,-47.1316,-74.772,-266.929,-47.1316,-74.772,-266.929,0.0229035
7960,7960,0B,0.0656122,-0.706967,0.0502809,-0.702399,11.652,-65.953,-233.825,11.652,-65.953,-233.825,0.0606798
8040,8040,0A,0.625293,0.151749,-0.680206,-0.351143,-47.1302,-74.7514,-266.962,-47.1302,-74.7514,-266.962,0.0223442
8040,8040,0B,0.0656394,-0.706931,0.0503439,-0.702428,11.66,-65.9612,-233.835,11.66,-65.9612,-233.835,0.0614769
8128,8128,0A,0.625607,0.150602,-0.680362,-0.350773,-47.1142,-74.7885,-266.959,-47.1142,-74.7885,-266.959,0.0215731
8128,8128,0B,0.0656199,-0.706931,0.0502429,-0.702437,11.6609,-65.9722,-233.814,11.6609,-65.9722,-233.814,0.0633542
8208,8208,0A,0.627592,0.14696,-0.680456,-0.348584,-47.1496,-74.7883,-266.942,-47.1496,-74.7883,-266.942,0.0184628
8208,8208,0B,0.065699,-0.706914,0.0503148,-0.702442,11.6602,-65.963,-233.843,11.6602,-65.963,-233.843,0.0637282
8304,8304,0A,0.628581,0.145593,-0.680491,-0.347304,-47.1037,-74.8034,-266.936,-47.1037,-74.8034,-266.936,0.023128
8304,8304,0B,0.0656863,-0.706923,0.0503733,-0.70243,11.6514,-65.9537,-233.814,11.6514,-65.9537,-233.814,0.0621139
11496,11496,0A,0.539508,-0.498457,-0.513136,0.444031,-43.9766,-30.9312,-229.982,-43.9766,-30.9312,-229.982,0.0657114
11496,11496,0B,0.0660958,-0.706579,0.0497721,-0.70278,11.6682,-65.9267,-233.853,11.6682,-65.9267,-233.853,0.0623087
11576,11576,0A,0.539693,-0.498835,-0.511616,0.445134,-43.8627,-30.9306,-229.904,-43.8627,-30.9306,-229.904,0.0685948
11576,11576,0B,0.0658833,-0.706604,0.0494507,-0.702798,11.672,-65.9644,-233.845,11.672,-65.9644,-233.845,0.0623188
11640,11640,0A,0.540253,-0.498618,-0.511982,0.444276,-43.9522,-31.0154,-230.005,-43.9522,-31.0154,-230.005,0.0674779
11640,11640,0B,0.0660195,-0.706597,0.049543,-0.702785,11.6641,-65.9391,-233.832,11.6641,-65.9391,-233.832,0.0630129
11712,11712,0A,0.540388,-0.499184,-0.511706,0.443794,-43.9698,-31.0073,-230.024,-43.9698,-31.0073,-230.024,0.0685494
11712,11712,0B,0.0660584,-0.706621,0.0496164,-0.702752,11.6496,-65.9446,-233.894,11.6496,-65.9446,-233.894,0.0622047
11776,11776,0A,0.540109,-0.499782,-0.511202,0.444041,-43.94,-31.0192,-230.007,-43.94,-31.0192,-230.007,0.0695957
11776,11776,0B,0.0660645,-0.706587,0.0496833,-0.702781,11.6676,-65.954,-233.889,11.6676,-65.954,-233.889,0.0618178
13808,13808,0A,0.615728,0.285577,-0.623948,-0.387318,-43.7745,-72.31,-198.351,-43.7745,-72.31,-198.351,0.0536713
13808,13808,0B,0.0657569,-0.706406,0.0497955,-0.702985,11.6532,-65.9856,-233.81,11.6532,-65.9856,-233.81,0.0602041
13880,13880,0A,0.617761,0.281431,-0.627478,-0.381365,-43.7834,-72.3238,-198.408,-43.7834,-72.3238,-198.408,0.0488524
13880,13880,0B,0.0657126,-0.706364,0.049682,-0.703039,11.6973,-66.0238,-233.817,11.6973,-66.0238,-233.817,0.0626791
13944,13944,0A,0.623786,0.273255,-0.627478,-0.377484,-43.8591,-72.2327,-198.34,-43.8591,-72.2327,-198.34,0.047698
13944,13944,0B,0.0658031,-0.706405,0.049786,-0.702982,11.6762,-66.0063,-233.834,11.6762,-66.0063,-233.834,0.0631847
14016,14016,0A,0.626021,0.271025,-0.628364,-0.373903,-43.837,-72.254,-198.492,-43.837,-72.254,-198.492,0.0448623
14016,14016,0B,0.0655564,-0.706371,0.0495564,-0.703056,11.6817,-66.0314,-233.79,11.6817,-66.0314,-233.79,0.0589042
14080,14080,0A,0.626535,0.273719,-0.627161,-0.373098,-43.7099,-72.1523,-198.271,-43.7099,-72.1523,-198.271,0.0479089
