1.266000000000000014e+01,1.685999999999999943e+01,1.266000000000000014e+01,-1.266000000000000014e+01,-1.685999999999999943e+01,-1.266000000000000014e+01,-1.266000000000000014e+01,-1.685999999999999943e+01,-1.266000000000000014e+01,1.266000000000000014e+01,1.685999999999999943e+01,1.266000000000000014e+01
1.266000000000000014e+01,1.687999999999999901e+01,1.266000000000000014e+01,1.266000000000000014e+01,1.687999999999999901e+01,1.266000000000000014e+01,-1.266000000000000014e+01,-1.687999999999999901e+01,-1.266000000000000014e+01,-1.266000000000000014e+01,-1.687999999999999901e+01,-1.266000000000000014e+01
4.321999999999999886e+01,5.761999999999999744e+01,4.321999999999999886e+01,4.321999999999999886e+01,5.761999999999999744e+01,4.321999999999999886e+01,4.321999999999999886e+01,5.761999999999999744e+01,4.321999999999999886e+01,4.321999999999999886e+01,5.761999999999999744e+01,4.321999999999999886e+01
